vendor,query_date,timestamp,load_kw,solar_pv_kw,battery_kw,grid_kw,device_id
growatt,2025-09-23,2025-09-23T02:51:09,0.28,0.0,-0.46,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:52:09,0.29,0.0,-0.47,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:53:09,0.29,0.0,-0.4792,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:54:09,0.29,0.0,-0.48,-0.19,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:55:09,0.28,0.0,-0.4681,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:56:09,0.24,0.0,-0.41,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:57:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:58:09,0.23,0.0,-0.4063,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T02:59:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:00:09,0.23,0.0,-0.4176,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:01:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:02:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:03:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:04:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:05:09,0.22,0.0,-0.4,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:06:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:07:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:08:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:09:09,0.18,0.0,-0.34,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:10:09,0.16,0.0,-0.33,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:11:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:12:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:13:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:14:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:15:09,0.16,0.0,-0.33,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:16:09,0.16,0.0,-0.33,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:17:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:18:09,0.17,0.0,-0.33,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:19:09,0.17,0.0,-0.3365,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:20:09,0.16,0.0,-0.33,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:21:09,0.16,0.0,-0.33,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:22:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:23:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:24:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:25:09,0.16,0.0,-0.3407,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:26:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:27:09,0.17,0.0,-0.33,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:28:09,0.16,0.0,-0.33,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:29:09,0.16,0.0,-0.33,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:30:09,0.16,0.0,-0.33,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:31:09,0.18,0.0,-0.3388,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:32:09,0.17,0.0,-0.33,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:33:09,0.17,0.0,-0.33,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:34:09,0.17,0.0,-0.33,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:35:09,0.16,0.0,-0.33,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:36:09,0.17,0.0,-0.33,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:37:09,0.17,0.0,-0.33,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:38:09,0.17,0.0,-0.33,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:39:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:40:09,0.18,0.0,-0.34,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:41:09,0.16,0.0,-0.33,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:42:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:43:09,0.18,0.0,-0.34,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:44:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:45:09,0.18,0.0,-0.3501,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:46:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:47:09,0.24,0.0,-0.41,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:48:09,0.24,0.0,-0.41,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:49:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:50:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:51:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:52:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:53:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:54:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:55:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:56:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:57:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:58:09,0.24,0.0,-0.4,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T03:59:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:00:09,0.22,0.0,-0.4,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:01:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:02:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:03:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:04:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:05:09,0.22,0.0,-0.4,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:06:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:07:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:08:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:09:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:10:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:11:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:12:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:13:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:14:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:15:09,0.22,0.0,-0.4,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:16:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:17:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:18:09,0.22,0.0,-0.4,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:19:09,0.22,0.0,-0.4,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:20:09,0.22,0.0,-0.4,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:21:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:22:09,0.22,0.0,-0.4,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:23:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:24:09,0.22,0.0,-0.4,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:25:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:26:09,0.23,0.0,-0.41,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:27:09,0.24,0.0,-0.41,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:28:09,0.23,0.0,-0.41,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:29:09,0.24,0.0,-0.41,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:30:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:31:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:32:09,0.22,0.0,-0.4,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:33:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:34:09,0.23,0.0,-0.41,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:35:09,0.23,0.0,-0.41,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:36:09,0.24,0.0,-0.41,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:37:09,0.22,0.0,-0.4,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:38:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:39:09,0.22,0.0,-0.4,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:40:09,0.18,0.0,-0.35,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:41:09,0.18,0.0,-0.357,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:42:09,0.18,0.0,-0.35,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:43:09,0.18,0.0,-0.35,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:44:09,0.17,0.0,-0.33,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:45:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:46:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:47:09,0.18,0.0,-0.35,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:48:09,0.18,0.0,-0.35,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:49:09,0.19,0.0,-0.35,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:50:09,0.18,0.0,-0.35,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:51:09,0.18,0.0,-0.34,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:52:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:53:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:54:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:55:09,0.18,0.0,-0.34,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:56:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:57:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:58:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T04:59:09,0.16,0.0,-0.33,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:00:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:01:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:02:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:03:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:04:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:05:09,0.17,0.0,-0.3408,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:06:09,0.16,0.0,-0.33,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:07:09,0.16,0.0,-0.33,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:08:09,0.17,0.0,-0.33,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:09:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:10:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:11:09,0.18,0.0,-0.34,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:12:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:13:09,0.17,0.0,-0.33,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:14:09,0.16,0.0,-0.33,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:15:09,0.17,0.0,-0.33,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:16:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:17:09,0.16,0.0,-0.3403,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:18:09,0.17,0.0,-0.33,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:19:09,0.16,0.0,-0.33,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:20:09,0.16,0.0,-0.33,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:21:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:22:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:23:09,0.17,0.0,-0.33,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:24:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:25:09,0.18,0.0,-0.34,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:26:09,0.18,0.0,-0.34,-0.16,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:27:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:28:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:29:09,0.17,0.0,-0.34,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:30:09,0.16,0.0,-0.33,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:31:09,0.22,0.0,-0.4,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:32:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:33:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:34:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:35:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:36:09,0.21,0.0,-0.39,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:37:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:38:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:39:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:40:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:41:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:42:09,0.21,0.0,-0.39,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:43:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:44:09,0.22,0.0,-0.3945,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:45:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:46:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:47:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:48:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:49:09,0.21,0.0,-0.39,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:50:09,0.21,0.0,-0.39,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:51:09,0.22,0.0,-0.3966,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:52:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:53:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:54:09,0.21,0.0,-0.39,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:55:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:56:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:57:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:58:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T05:59:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:00:09,0.22,0.0,-0.3996,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:01:09,0.22,0.0,-0.3926,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:02:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:03:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:04:09,0.23,0.0,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:05:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:06:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:07:09,0.22,0.0,-0.3935,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:08:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:09:09,0.22,0.0,-0.397,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:10:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:11:09,0.22,0.0,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:12:09,0.22,0.0,-0.39,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:13:09,0.23,0.01,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:14:09,0.23,0.01,-0.4,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:15:09,0.23,0.01,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:16:09,0.22,0.01,-0.38,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:17:09,0.23,0.01,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:18:09,0.23,0.01,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:19:09,0.23,0.02,-0.39,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:20:09,0.3,0.02,-0.46,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:21:09,0.3,0.02,-0.46,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:22:09,0.26,0.02,-0.41,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:23:09,0.26,0.02,-0.41,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:24:09,0.26,0.02,-0.41,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:25:09,0.26,0.02,-0.41,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:26:09,0.26,0.02,-0.42,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:27:09,0.26,0.02,-0.41,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:28:09,0.25,0.01,-0.42,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:29:09,0.25,0.01,-0.41,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:30:09,0.26,0.02,-0.41,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:31:09,0.25,0.02,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:32:09,0.27,0.03,-0.41,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:33:09,0.26,0.03,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:34:09,0.27,0.03,-0.42,-0.18,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:35:09,0.26,0.03,-0.4,-0.17,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:36:09,0.14,0.0,0.0,0.14,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:37:09,0.21,0.03,-0.18,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:38:09,0.21,0.03,-0.18,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:39:09,0.22,0.04,-0.18,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:40:09,0.22,0.04,-0.18280000000000002,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:41:09,0.22,0.04,-0.18,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:42:09,0.23,0.05,-0.18,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:43:09,0.23,0.05,-0.18,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:44:09,0.23,0.05,-0.1829,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:45:09,0.23,0.05,-0.18,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:46:09,0.23,0.05,-0.1829,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:47:09,0.23,0.05,-0.18,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:48:09,0.23,0.05,-0.18,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:49:09,0.23,0.05,-0.18,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:50:09,0.23,0.05,-0.18,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:51:09,0.24,0.06,-0.18,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:52:09,0.24,0.06,-0.18,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:53:09,0.24,0.06,-0.18,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:54:09,0.24,0.05,-0.18,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:55:09,0.25,0.06,-0.18280000000000002,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:56:09,0.25,0.07,-0.18,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:57:09,0.26,0.08,-0.18,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:58:09,0.26,0.07,-0.18,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T06:59:09,0.22,0.07,-0.15,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:00:09,0.22,0.07,-0.15,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:01:09,0.23,0.08,-0.15,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:02:09,0.23,0.08,-0.15,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:03:09,0.23,0.08,-0.15,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:04:09,0.24,0.09,-0.15,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:05:09,0.22,0.07,-0.15,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:06:09,0.24,0.09,-0.15,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:07:09,0.24,0.1,-0.15,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:08:09,0.21,0.09,-0.12,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:09:09,0.22,0.1,-0.12,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:10:09,0.22,0.1,-0.1272,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:11:09,0.22,0.1,-0.12,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:12:09,0.28,0.09,-0.19,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:13:09,0.28,0.09,-0.19,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:14:09,0.27,0.11,-0.16,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:15:09,0.28,0.11,-0.1682,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:16:09,0.28,0.12,-0.16,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:17:09,0.28,0.12,-0.16,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:18:09,0.29,0.13,-0.16,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:19:09,0.29,0.13,-0.16,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:20:09,0.29,0.13,-0.16,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:21:09,0.29,0.13,-0.16,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:22:09,0.3,0.14,-0.16,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:23:09,0.28,0.15,-0.14,0.0,EGM7F5T043
growatt,2025-09-23,2025-09-23T07:24:09,0.29,0.15,-0.14,0.0,EGM7F5T043
